學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),進修交流國家(地區)別,進修交流國家(地區)區域別,本國學生出國進修交流至少1學期(修讀學分)以上人數小計,本國學生出國進修交流至少1學期(修讀學分)以上人數男,本國學生出國進修交流至少1學期(修讀學分)以上人數女,本國學生出國進修交流未滿1學期(修讀學分)人數小計,本國學生出國進修交流未滿1學期(修讀學分)人數男,本國學生出國進修交流未滿1學期(修讀學分)人數女
107,2,公立,技專校院,22,國立臺灣科技大學,7112028,材料科學與工程系,學士班(日間),捷克共和國,歐洲,1,1,0,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7112028,材料科學與工程系,學士班(日間),瑞典王國,歐洲,1,1,0,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7141017,電機工程系,學士班(日間),大陸地區,大陸地區,2,2,0,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7141017,電機工程系,學士班(日間),日本,其他亞洲地區,1,1,0,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7141017,電機工程系,學士班(日間),捷克共和國,歐洲,1,1,0,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7141017,電機工程系,學士班(日間),芬蘭共和國,歐洲,1,0,1,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7141017,電機工程系,學士班(日間),德意志聯邦共和國,歐洲,3,2,1,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7141018,電子工程系,學士班(日間),大陸地區,大陸地區,4,4,0,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7141018,電子工程系,學士班(日間),丹麥王國,歐洲,1,1,0,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7151023,機械工程系,博士班,大陸地區,大陸地區,1,1,0,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7151023,機械工程系,學士班(日間),日本,其他亞洲地區,2,2,0,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7151023,機械工程系,碩士班(日間),日本,其他亞洲地區,2,2,0,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7151023,機械工程系,學士班(日間),捷克共和國,歐洲,2,1,1,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7151023,機械工程系,學士班(日間),法國,歐洲,1,1,0,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7151023,機械工程系,學士班(日間),德意志聯邦共和國,歐洲,5,4,1,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7151023,機械工程系,學士班(日間),美國,北美洲,1,1,0,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7191012,工業管理系,學士班(日間),大陸地區,大陸地區,4,3,1,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7191012,工業管理系,學士班(日間),阿富汗伊斯蘭共和國,其他亞洲地區,1,0,1,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7191012,工業管理系,學士班(日間),日本,其他亞洲地區,2,1,1,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7191012,工業管理系,學士班(日間),捷克共和國,歐洲,2,1,1,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7191012,工業管理系,學士班(日間),法國,歐洲,1,0,1,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7191012,工業管理系,學士班(日間),義大利共和國,歐洲,1,1,0,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7191012,工業管理系,學士班(日間),德意志聯邦共和國,歐洲,3,1,2,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7191012,工業管理系,學士班(日間),立陶宛共和國,歐洲,2,2,0,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7191012,工業管理系,碩士班(日間),奧地利共和國,歐洲,1,1,0,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7191012,工業管理系,碩士班(日間),芬蘭共和國,歐洲,1,1,0,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7191012,工業管理系,學士班(日間),加拿大,北美洲,1,1,0,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7191012,工業管理系,學士班(日間),美國,北美洲,1,0,1,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7311038,建築系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7311038,建築系,碩士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7311038,建築系,學士班(日間),大韓民國(南韓),其他亞洲地區,3,0,3,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7311038,建築系,碩士班(日間),阿富汗伊斯蘭共和國,其他亞洲地區,4,3,1,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7311038,建築系,學士班(日間),義大利共和國,歐洲,1,1,0,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7311038,建築系,學士班(日間),葡萄牙共和國,歐洲,1,1,0,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7311038,建築系,學士班(日間),西班牙王國,歐洲,1,1,0,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7311038,建築系,學士班(日間),瑞士聯邦,歐洲,2,2,0,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7311038,建築系,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7311038,建築系,學士班(日間),美國,北美洲,2,1,1,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7321025,營建工程系,學士班(日間),大陸地區,大陸地區,6,5,1,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7321025,營建工程系,學士班(日間),日本,其他亞洲地區,1,1,0,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7321025,營建工程系,碩士班(日間),日本,其他亞洲地區,1,1,0,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7321025,營建工程系,學士班(日間),義大利共和國,歐洲,1,0,1,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7321025,營建工程系,學士班(日間),葡萄牙共和國,歐洲,1,0,1,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,7321025,營建工程系,學士班(日間),德意志聯邦共和國,歐洲,4,3,1,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,9171034,醫學工程研究所,碩士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
107,2,公立,技專校院,22,國立臺灣科技大學,99999015,應用科技學士學位學程,學士班(日間),德意志聯邦共和國,歐洲,1,1,0,0,0,0
107,2,公立,技專校院,23,國立雲林科技大學,2111013,數位媒體設計系,碩士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
107,2,公立,技專校院,23,國立雲林科技大學,2112011,視覺傳達設計系,碩士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
107,2,公立,技專校院,23,國立雲林科技大學,2122007,設計學研究所,碩士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
107,2,公立,技專校院,23,國立雲林科技大學,2123014,工業設計系,學士班(日間),西班牙王國,歐洲,1,1,0,0,0,0
107,2,公立,技專校院,23,國立雲林科技大學,2311004,應用外語系,學士班(日間),西班牙王國,歐洲,1,1,0,0,0,0
107,2,公立,技專校院,23,國立雲林科技大學,2311004,應用外語系,碩士班(日間),西班牙王國,歐洲,1,0,1,0,0,0
107,2,公立,技專校院,23,國立雲林科技大學,2311004,應用外語系,碩士班(日間),立陶宛共和國,歐洲,1,0,1,0,0,0
107,2,公立,技專校院,23,國立雲林科技大學,4131019,企業管理系,學士班(日間),越南社會主義共和國,東協,1,0,1,0,0,0
107,2,公立,技專校院,23,國立雲林科技大學,4131019,企業管理系,學士班(日間),大陸地區,大陸地區,2,1,1,0,0,0
107,2,公立,技專校院,23,國立雲林科技大學,4131019,企業管理系,學士班(日間),日本,其他亞洲地區,3,0,3,0,0,0
107,2,公立,技專校院,23,國立雲林科技大學,4131019,企業管理系,學士班(日間),大韓民國(南韓),其他亞洲地區,2,0,2,0,0,0
107,2,公立,技專校院,23,國立雲林科技大學,4131019,企業管理系,學士班(日間),法國,歐洲,1,0,1,0,0,0
107,2,公立,技專校院,23,國立雲林科技大學,4131019,企業管理系,學士班(日間),德意志聯邦共和國,歐洲,2,0,2,0,0,0
107,2,公立,技專校院,23,國立雲林科技大學,4131019,企業管理系,碩士班(日間),荷蘭王國,歐洲,1,1,0,0,0,0
107,2,公立,技專校院,23,國立雲林科技大學,4131022,國際管理學士學位學程,學士班(日間),大陸地區,大陸地區,2,0,2,0,0,0
107,2,公立,技專校院,23,國立雲林科技大學,4131022,國際管理學士學位學程,學士班(日間),大韓民國(南韓),其他亞洲地區,2,0,2,0,0,0
107,2,公立,技專校院,23,國立雲林科技大學,4131022,國際管理學士學位學程,學士班(日間),荷蘭王國,歐洲,2,1,1,0,0,0
107,2,公立,技專校院,23,國立雲林科技大學,4131022,國際管理學士學位學程,學士班(日間),英國,歐洲,1,0,1,0,0,0
107,2,公立,技專校院,23,國立雲林科技大學,4131022,國際管理學士學位學程,學士班(日間),德意志聯邦共和國,歐洲,1,1,0,0,0,0
107,2,公立,技專校院,23,國立雲林科技大學,6131032,資訊管理系,學士班(日間),荷蘭王國,歐洲,1,1,0,0,0,0
107,2,公立,技專校院,23,國立雲林科技大學,7141033,電機工程系,學士班(日間),立陶宛共和國,歐洲,1,1,0,0,0,0
107,2,公立,技專校院,23,國立雲林科技大學,7151041,機械工程系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
107,2,公立,技專校院,23,國立雲林科技大學,7151041,機械工程系,學士班(日間),日本,其他亞洲地區,2,2,0,0,0,0
107,2,公立,技專校院,23,國立雲林科技大學,7191048,工業工程與管理系,碩士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
107,2,公立,技專校院,23,國立雲林科技大學,7311016,建築與室內設計系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
107,2,公立,技專校院,23,國立雲林科技大學,7321043,營建工程系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
107,2,公立,技專校院,23,國立雲林科技大學,10152053,休閒運動研究所,碩士班(日間),美國,北美洲,1,0,1,0,0,0
107,2,公立,技專校院,24,國立屏東科技大學,2311002,應用外語系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
107,2,公立,技專校院,24,國立屏東科技大學,2311002,應用外語系,學士班(日間),日本,其他亞洲地區,0,0,0,1,0,1
107,2,公立,技專校院,24,國立屏東科技大學,2311002,應用外語系,學士班(日間),模里西斯共和國,非洲,0,0,0,1,0,1
107,2,公立,技專校院,24,國立屏東科技大學,4121007,財務金融國際學士學位學程,學士班(日間),泰國,東協,0,0,0,2,2,0
107,2,公立,技專校院,24,國立屏東科技大學,4131005,企業管理系,學士班(日間),大陸地區,大陸地區,2,0,2,0,0,0
107,2,公立,技專校院,24,國立屏東科技大學,4199009,工業管理系,學士班(日間),越南社會主義共和國,東協,0,0,0,7,3,4
107,2,公立,技專校院,24,國立屏東科技大學,5121015,生物科技系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
107,2,公立,技專校院,24,國立屏東科技大學,5121049,動物疫苗科技研究所,碩士班(日間),日本,其他亞洲地區,0,0,0,2,1,1
107,2,公立,技專校院,24,國立屏東科技大學,5121049,動物疫苗科技研究所,碩士班(日間),美國,北美洲,0,0,0,3,0,3
107,2,公立,技專校院,24,國立屏東科技大學,5121050,動物用疫苗國際學位專班,博士班,大陸地區,大陸地區,0,0,0,1,0,1
107,2,公立,技專校院,24,國立屏東科技大學,6131017,資訊管理系,學士班(日間),大陸地區,大陸地區,2,0,2,0,0,0
107,2,公立,技專校院,24,國立屏東科技大學,7112065,先進材料學士學位學程,學士班(日間),泰國,東協,0,0,0,5,3,2
107,2,公立,技專校院,24,國立屏東科技大學,7121025,環境工程與科學系,碩士班(日間),美國,北美洲,1,0,1,0,0,0
107,2,公立,技專校院,24,國立屏東科技大學,7151020,生物機電工程系,學士班(日間),泰國,東協,0,0,0,4,4,0
107,2,公立,技專校院,24,國立屏東科技大學,7151020,生物機電工程系,碩士班(日間),泰國,東協,0,0,0,1,1,0
107,2,公立,技專校院,24,國立屏東科技大學,7211037,食品科學系,學士班(日間),泰國,東協,0,0,0,5,3,2
107,2,公立,技專校院,24,國立屏東科技大學,7211037,食品科學系,學士班(日間),越南社會主義共和國,東協,0,0,0,8,1,7
107,2,公立,技專校院,24,國立屏東科技大學,7211037,食品科學系,碩士班(日間),泰國,東協,0,0,0,1,1,0
107,2,公立,技專校院,24,國立屏東科技大學,7211037,食品科學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
107,2,公立,技專校院,24,國立屏東科技大學,7321021,土木工程系,碩士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
107,2,公立,技專校院,24,國立屏東科技大學,8111029,農園生產系,學士班(日間),泰國,東協,0,0,0,13,6,7
107,2,公立,技專校院,24,國立屏東科技大學,8111029,農園生產系,學士班(日間),越南社會主義共和國,東協,0,0,0,2,1,1
107,2,公立,技專校院,24,國立屏東科技大學,8111029,農園生產系,學士班(日間),大陸地區,大陸地區,0,0,0,2,0,2
107,2,公立,技專校院,24,國立屏東科技大學,8111029,農園生產系,學士班(日間),美國,北美洲,0,0,0,1,1,0
107,2,公立,技專校院,24,國立屏東科技大學,8193036,農企業管理系,碩士班(日間),馬來西亞,東協,0,0,0,6,4,2
107,2,公立,技專校院,24,國立屏東科技大學,8199030,熱帶農業暨國際合作系,學士班(日間),帛琉共和國,其他亞洲地區,0,0,0,3,0,3
107,2,公立,技專校院,24,國立屏東科技大學,8199030,熱帶農業暨國際合作系,學士班(日間),日本,其他亞洲地區,1,1,0,0,0,0
107,2,公立,技專校院,24,國立屏東科技大學,8211043,木材科學與設計系,學士班(日間),越南社會主義共和國,東協,0,0,0,5,1,4
107,2,公立,技專校院,24,國立屏東科技大學,8312046,水產養殖系,學士班(日間),菲律賓共和國,東協,0,0,0,5,5,0
107,2,公立,技專校院,24,國立屏東科技大學,8312046,水產養殖系,學士班(日間),汶萊和平之國,東協,0,0,0,8,4,4
107,2,公立,技專校院,24,國立屏東科技大學,8411048,獸醫學系,學士班(日間),泰國,東協,0,0,0,6,1,5
107,2,公立,技專校院,24,國立屏東科技大學,8411048,獸醫學系,學士班(日間),香港,港澳,0,0,0,1,0,1
107,2,公立,技專校院,24,國立屏東科技大學,8411048,獸醫學系,學士班(日間),日本,其他亞洲地區,0,0,0,5,2,3
107,2,公立,技專校院,24,國立屏東科技大學,8411048,獸醫學系,碩士班(日間),日本,其他亞洲地區,0,0,0,1,0,1
107,2,公立,技專校院,24,國立屏東科技大學,8411048,獸醫學系,學士班(日間),美國,北美洲,0,0,0,17,9,8
107,2,公立,技專校院,24,國立屏東科技大學,9221052,幼兒保育系,學士班(日間),新加坡共和國,東協,0,0,0,8,0,8
107,2,公立,技專校院,24,國立屏東科技大學,10131054,餐旅管理系,碩士班(日間),泰國,東協,0,0,0,3,2,1
107,2,公立,技專校院,24,國立屏東科技大學,10131054,餐旅管理系,學士班(日間),日本,其他亞洲地區,0,0,0,3,0,3
107,2,公立,技專校院,24,國立屏東科技大學,10152057,休閒運動健康系,學士班(日間),模里西斯共和國,非洲,0,0,0,3,1,2
107,2,公立,技專校院,25,國立臺北科技大學,2112007,互動設計系,學士班(日間),日本,其他亞洲地區,1,1,0,0,0,0
107,2,公立,技專校院,25,國立臺北科技大學,2112007,互動設計系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
107,2,公立,技專校院,25,國立臺北科技大學,2112007,互動設計系,學士班(日間),德意志聯邦共和國,歐洲,2,0,2,0,0,0
107,2,公立,技專校院,25,國立臺北科技大學,2112007,互動設計系,碩士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
107,2,公立,技專校院,25,國立臺北科技大學,2123009,工業設計系,學士班(日間),德意志聯邦共和國,歐洲,3,1,2,0,0,0
107,2,公立,技專校院,25,國立臺北科技大學,2123009,工業設計系創新設計碩士班,碩士班(日間),日本,其他亞洲地區,1,1,0,0,0,0
107,2,公立,技專校院,25,國立臺北科技大學,2299018,文化事業發展系,學士班(日間),日本,其他亞洲地區,3,0,3,0,0,0
107,2,公立,技專校院,25,國立臺北科技大學,2299018,文化事業發展系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
107,2,公立,技專校院,25,國立臺北科技大學,2299018,文化事業發展系,碩士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
107,2,公立,技專校院,25,國立臺北科技大學,2299018,文化事業發展系,學士班(日間),捷克共和國,歐洲,1,0,1,0,0,0
107,2,公立,技專校院,25,國立臺北科技大學,2299018,文化事業發展系,學士班(日間),西班牙王國,歐洲,1,1,0,0,0,0
